purchase_id,rating,body,is_holdout,reviewed_at
346,3,모카에게 스노우독 사료 04호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 07월에 2개 주문했어요. 후기 번호는 346번입니다.,0,2026-07-29 06:15:13
347,1,모카에게 스노우독 사료 04호을 급여해봤어요. 기대했는데 우리 아이와는 잘 맞지 않았어요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 1개 주문했어요. 후기 번호는 347번입니다.,0,2026-07-29 06:15:13
348,5,모카에게 멍푸드 사료 12호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 02월에 2개 주문했어요. 후기 번호는 348번입니다.,0,2026-02-09 00:00:00
349,4,유리에게 캣테이블 사료 01호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 06월에 1개 주문했어요. 후기 번호는 349번입니다.,0,2026-06-13 02:31:44
350,3,유리에게 헬시포 트릿 04호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 06월에 1개 주문했어요. 후기 번호는 350번입니다.,0,2026-06-13 02:31:44
351,3,별이에게 헬시포 사료 07호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2025년 06월에 1개 주문했어요. 후기 번호는 351번입니다.,0,2025-06-25 00:00:00
352,5,별이에게 펫키친 트릿 01호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 기대했던 것보다 기호성이 괜찮았어요. 2025년 09월에 1개 주문했어요. 후기 번호는 352번입니다.,0,2025-09-30 22:12:57
353,5,별이에게 헬시포 트릿 04호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 03월에 2개 주문했어요. 후기 번호는 353번입니다.,0,2026-03-11 22:59:50
354,5,몽이에게 퍼피랩 트릿 01호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 포장 상태도 괜찮고 급여하기 편했어요. 2025년 08월에 2개 주문했어요. 후기 번호는 354번입니다.,0,2025-08-30 23:01:40
355,2,몽이에게 펫키친 사료 04호을 급여해봤어요. 조금 아쉬웠어요. 먹기는 하지만 재구매는 고민됩니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2025년 08월에 1개 주문했어요. 후기 번호는 355번입니다.,0,2025-08-30 23:01:40
356,5,몽이에게 캣테이블 사료 02호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 기대했던 것보다 기호성이 괜찮았어요. 2025년 12월에 1개 주문했어요. 후기 번호는 356번입니다.,0,2025-12-09 00:00:00
357,5,몽이에게 스노우독 사료 01호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 06월에 1개 주문했어요. 후기 번호는 357번입니다.,0,2026-06-19 00:00:00
358,3,치즈에게 캣테이블 사료 01호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 07월에 1개 주문했어요. 후기 번호는 358번입니다.,0,2026-07-25 00:04:38
359,5,치즈에게 와일드포 사료 03호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 07월에 1개 주문했어요. 후기 번호는 359번입니다.,0,2026-07-25 00:04:38
360,5,치즈에게 헬시포 사료 07호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 07월에 1개 주문했어요. 후기 번호는 360번입니다.,0,2026-07-25 00:04:38
361,5,치즈에게 바크앤조이 수제간식 03호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 08월에 5개 주문했어요. 후기 번호는 361번입니다.,0,2026-08-08 00:00:00
362,4,슈슈에게 와일드포 사료 01호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 1개 주문했어요. 후기 번호는 362번입니다.,0,2026-07-24 15:51:26
363,3,떡볶이에게 멍푸드 사료 03호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 03월에 1개 주문했어요. 후기 번호는 363번입니다.,0,2026-03-18 21:30:03
364,3,떡볶이에게 퍼피랩 트릿 04호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 03월에 1개 주문했어요. 후기 번호는 364번입니다.,0,2026-03-18 21:30:03
365,5,떡볶이에게 냥푸드 사료 05호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 03월에 1개 주문했어요. 후기 번호는 365번입니다.,0,2026-03-18 21:30:03
366,3,떡볶이에게 멍푸드 사료 10호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 04월에 1개 주문했어요. 후기 번호는 366번입니다.,0,2026-04-11 00:09:41
367,5,떡볶이에게 냥푸드 사료 07호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 03월에 1개 주문했어요. 후기 번호는 367번입니다.,0,2026-03-18 21:30:03
368,5,떡볶이에게 와일드포 사료 06호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 1개 주문했어요. 후기 번호는 368번입니다.,0,2026-07-07 00:14:03
369,4,떡볶이에게 헬시포 사료 10호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 1개 주문했어요. 후기 번호는 369번입니다.,0,2026-07-27 00:00:00
370,3,떡볶이에게 멍푸드 사료 01호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 08월에 2개 주문했어요. 후기 번호는 370번입니다.,0,2026-08-09 00:00:00
371,3,토리에게 스노우독 사료 07호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 기대했던 것보다 기호성이 괜찮았어요. 2026년 06월에 1개 주문했어요. 후기 번호는 371번입니다.,0,2026-06-03 12:52:38
372,4,토리에게 스노우독 사료 04호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 1개 주문했어요. 후기 번호는 372번입니다.,0,2026-07-29 06:15:13
373,2,토리에게 도그밀 사료 09호을 급여해봤어요. 조금 아쉬웠어요. 먹기는 하지만 재구매는 고민됩니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 06월에 1개 주문했어요. 후기 번호는 373번입니다.,0,2026-06-03 12:52:38
374,5,순이에게 헬시포 간식 01호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 02월에 1개 주문했어요. 후기 번호는 374번입니다.,0,2026-02-06 00:00:00
375,4,마루에게 네이처독 사료 05호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2024년 11월에 1개 주문했어요. 후기 번호는 375번입니다.,0,2024-11-06 14:59:40
376,5,마루에게 바크앤조이 사료 06호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2024년 10월에 2개 주문했어요. 후기 번호는 376번입니다.,0,2024-10-12 00:00:00
377,5,마루에게 캣테이블 사료 11호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 포장 상태도 괜찮고 급여하기 편했어요. 2025년 03월에 1개 주문했어요. 후기 번호는 377번입니다.,0,2025-03-05 00:00:00
378,3,보리에게 네이처독 사료 03호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 02월에 1개 주문했어요. 후기 번호는 378번입니다.,0,2026-02-14 07:45:35
379,1,보리에게 헬시포 사료 01호을 급여해봤어요. 기대했는데 우리 아이와는 잘 맞지 않았어요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2025년 12월에 1개 주문했어요. 후기 번호는 379번입니다.,0,2025-12-27 05:41:30
380,4,토리에게 도그밀 사료 01호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 04월에 1개 주문했어요. 후기 번호는 380번입니다.,0,2026-04-25 00:00:00
381,2,루비에게 캣테이블 사료 04호을 급여해봤어요. 반응이 보통이고 특별한 장점은 못 느꼈어요. 포장 상태도 괜찮고 급여하기 편했어요. 2025년 12월에 2개 주문했어요. 후기 번호는 381번입니다.,0,2025-12-06 10:41:58
382,3,루비에게 네이처독 트릿 01호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2025년 12월에 1개 주문했어요. 후기 번호는 382번입니다.,0,2025-12-06 10:41:58
383,4,루비에게 헬시포 사료 02호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 포장 상태도 괜찮고 급여하기 편했어요. 2025년 12월에 1개 주문했어요. 후기 번호는 383번입니다.,0,2025-12-06 10:41:58
384,5,루비에게 멍푸드 사료 10호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 04월에 2개 주문했어요. 후기 번호는 384번입니다.,0,2026-04-11 00:09:41
385,5,순이에게 도그밀 트릿 02호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 01월에 2개 주문했어요. 후기 번호는 385번입니다.,0,2026-01-26 18:47:45
386,5,순이에게 헬시포 사료 05호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 04월에 1개 주문했어요. 후기 번호는 386번입니다.,0,2026-04-19 00:00:00
387,4,치즈에게 그레인프리랩 사료 02호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 포장 상태도 괜찮고 급여하기 편했어요. 2025년 12월에 2개 주문했어요. 후기 번호는 387번입니다.,0,2025-12-26 04:27:29
388,4,치즈에게 캣테이블 사료 05호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 08월에 1개 주문했어요. 후기 번호는 388번입니다.,0,2026-08-03 08:02:05
389,5,치즈에게 멍푸드 사료 08호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 06월에 1개 주문했어요. 후기 번호는 389번입니다.,0,2026-06-09 00:00:00
390,2,아톰에게 헬시포 사료 07호을 급여해봤어요. 반응이 보통이고 특별한 장점은 못 느꼈어요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 05월에 1개 주문했어요. 후기 번호는 390번입니다.,0,2026-05-09 23:46:58
391,4,아톰에게 스노우독 사료 05호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 기대했던 것보다 기호성이 괜찮았어요. 2026년 05월에 2개 주문했어요. 후기 번호는 391번입니다.,0,2026-05-09 23:46:58
392,5,똘이에게 냥푸드 덴탈껌 05호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 03월에 1개 주문했어요. 후기 번호는 392번입니다.,0,2026-03-05 18:33:27
393,3,똘이에게 헬시포 사료 01호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 03월에 1개 주문했어요. 후기 번호는 393번입니다.,0,2026-03-05 18:33:27
394,5,똘이에게 헬시포 사료 10호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 05월에 3개 주문했어요. 후기 번호는 394번입니다.,0,2026-05-21 00:00:00
395,4,단추에게 헬시포 트릿 05호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 기대했던 것보다 기호성이 괜찮았어요. 2026년 04월에 1개 주문했어요. 후기 번호는 395번입니다.,0,2026-04-27 21:18:46
396,1,단추에게 멍푸드 수제간식 04호을 급여해봤어요. 기대했는데 우리 아이와는 잘 맞지 않았어요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 05월에 2개 주문했어요. 후기 번호는 396번입니다.,0,2026-05-10 02:27:57
397,2,단추에게 멍푸드 사료 06호을 급여해봤어요. 반응이 보통이고 특별한 장점은 못 느꼈어요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 04월에 1개 주문했어요. 후기 번호는 397번입니다.,0,2026-04-27 21:18:46
398,4,단추에게 그레인프리랩 트릿 01호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 04월에 1개 주문했어요. 후기 번호는 398번입니다.,0,2026-04-27 21:18:46
399,5,똘이에게 그레인프리랩 트릿 01호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 04월에 1개 주문했어요. 후기 번호는 399번입니다.,0,2026-04-03 19:16:31
400,1,똘이에게 스노우독 덴탈껌 03호을 급여해봤어요. 기대했는데 우리 아이와는 잘 맞지 않았어요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 04월에 1개 주문했어요. 후기 번호는 400번입니다.,0,2026-04-03 19:16:31
401,4,치즈에게 네이처독 수제간식 01호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 04월에 1개 주문했어요. 후기 번호는 401번입니다.,0,2026-04-30 04:32:12
402,2,두부에게 캣테이블 수제간식 01호을 급여해봤어요. 조금 아쉬웠어요. 먹기는 하지만 재구매는 고민됩니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 01월에 1개 주문했어요. 후기 번호는 402번입니다.,0,2026-01-14 04:55:00
403,4,두부에게 멍푸드 덴탈껌 01호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 01월에 1개 주문했어요. 후기 번호는 403번입니다.,0,2026-01-14 04:55:00
404,2,두부에게 헬시포 사료 01호을 급여해봤어요. 반응이 보통이고 특별한 장점은 못 느꼈어요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 01월에 1개 주문했어요. 후기 번호는 404번입니다.,0,2026-01-14 04:55:00
405,4,방울에게 와일드포 사료 02호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 07월에 2개 주문했어요. 후기 번호는 405번입니다.,0,2026-07-13 12:04:38
406,1,방울에게 멍푸드 사료 05호을 급여해봤어요. 잘 먹지 않아서 아쉬워요. 다음에는 다른 제품을 찾아보려고요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 07월에 1개 주문했어요. 후기 번호는 406번입니다.,0,2026-07-13 12:04:38
407,4,방울에게 캣테이블 간식 01호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 07월에 1개 주문했어요. 후기 번호는 407번입니다.,0,2026-07-13 12:04:38
408,4,방울에게 멍푸드 사료 12호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 07월에 1개 주문했어요. 후기 번호는 408번입니다.,0,2026-07-13 12:04:38
409,2,방울에게 펫키친 수제간식 01호을 급여해봤어요. 조금 아쉬웠어요. 먹기는 하지만 재구매는 고민됩니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 07월에 1개 주문했어요. 후기 번호는 409번입니다.,0,2026-07-13 12:04:38
410,3,방울에게 캣테이블 덴탈껌 02호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 07월에 1개 주문했어요. 후기 번호는 410번입니다.,0,2026-07-13 12:04:38
411,5,방울에게 와일드포 사료 07호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 07월에 1개 주문했어요. 후기 번호는 411번입니다.,0,2026-07-28 22:12:49
412,4,방울에게 스노우독 사료 08호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 07월에 1개 주문했어요. 후기 번호는 412번입니다.,0,2026-07-13 12:04:38
413,3,뽀삐에게 냥푸드 트릿 05호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2025년 02월에 5개 주문했어요. 후기 번호는 413번입니다.,0,2025-02-10 11:36:32
414,4,뽀삐에게 도그밀 덴탈껌 01호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 05월에 1개 주문했어요. 후기 번호는 414번입니다.,0,2026-05-02 05:22:37
415,3,뽀삐에게 냥푸드 덴탈껌 05호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 01월에 1개 주문했어요. 후기 번호는 415번입니다.,0,2026-01-06 00:00:00
416,5,나비에게 퍼피랩 사료 04호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 05월에 1개 주문했어요. 후기 번호는 416번입니다.,0,2026-05-10 00:00:00
417,5,나비에게 도그밀 수제간식 01호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 05월에 1개 주문했어요. 후기 번호는 417번입니다.,0,2026-05-18 00:00:00
418,2,나비에게 바크앤조이 덴탈껌 01호을 급여해봤어요. 반응이 보통이고 특별한 장점은 못 느꼈어요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 06월에 1개 주문했어요. 후기 번호는 418번입니다.,0,2026-06-23 00:00:00
419,5,나비에게 캣테이블 사료 05호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 08월에 1개 주문했어요. 후기 번호는 419번입니다.,0,2026-08-03 08:02:05
420,5,나비에게 캣테이블 사료 03호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 07월에 1개 주문했어요. 후기 번호는 420번입니다.,0,2026-07-16 00:00:00
421,3,나비에게 헬시포 간식 01호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 08월에 1개 주문했어요. 후기 번호는 421번입니다.,0,2026-08-09 00:00:00
422,4,가을에게 와일드포 트릿 02호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 기대했던 것보다 기호성이 괜찮았어요. 2026년 05월에 1개 주문했어요. 후기 번호는 422번입니다.,0,2026-05-09 00:00:00
423,1,가을에게 바크앤조이 덴탈껌 02호을 급여해봤어요. 잘 먹지 않아서 아쉬워요. 다음에는 다른 제품을 찾아보려고요. 포장 상태도 괜찮고 급여하기 편했어요. 2026년 05월에 1개 주문했어요. 후기 번호는 423번입니다.,0,2026-05-25 00:00:00
424,4,라떼에게 헬시포 트릿 02호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2024년 11월에 2개 주문했어요. 후기 번호는 424번입니다.,0,2024-11-26 00:00:00
425,3,라떼에게 펫키친 덴탈껌 01호을 급여해봤어요. 무난하게 먹이고 있어요. 크게 나쁘지는 않아요. 기대했던 것보다 기호성이 괜찮았어요. 2025년 08월에 5개 주문했어요. 후기 번호는 425번입니다.,0,2025-08-18 00:00:00
426,5,가을에게 멍푸드 사료 02호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2025년 10월에 1개 주문했어요. 후기 번호는 426번입니다.,0,2025-10-10 04:20:01
427,4,가을에게 네이처독 사료 07호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2025년 04월에 1개 주문했어요. 후기 번호는 427번입니다.,0,2025-04-14 04:59:44
428,1,가을에게 멍푸드 사료 07호을 급여해봤어요. 잘 먹지 않아서 아쉬워요. 다음에는 다른 제품을 찾아보려고요. 기대했던 것보다 기호성이 괜찮았어요. 2025년 10월에 1개 주문했어요. 후기 번호는 428번입니다.,0,2025-10-13 00:00:00
429,2,가을에게 냥푸드 사료 09호을 급여해봤어요. 반응이 보통이고 특별한 장점은 못 느꼈어요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 06월에 1개 주문했어요. 후기 번호는 429번입니다.,0,2026-06-23 00:00:00
430,4,삐삐에게 멍푸드 덴탈껌 01호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2025년 07월에 3개 주문했어요. 후기 번호는 430번입니다.,0,2025-07-09 09:53:56
431,4,삐삐에게 냥푸드 사료 09호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 포장 상태도 괜찮고 급여하기 편했어요. 2025년 07월에 2개 주문했어요. 후기 번호는 431번입니다.,0,2025-07-09 09:53:56
432,3,삐삐에게 캣테이블 사료 01호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 포장 상태도 괜찮고 급여하기 편했어요. 2025년 07월에 1개 주문했어요. 후기 번호는 432번입니다.,0,2025-07-09 09:53:56
433,5,삐삐에게 스노우독 덴탈껌 02호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2025년 10월에 1개 주문했어요. 후기 번호는 433번입니다.,0,2025-10-12 00:00:00
434,4,삐삐에게 캣테이블 사료 01호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 기대했던 것보다 기호성이 괜찮았어요. 2025년 11월에 1개 주문했어요. 후기 번호는 434번입니다.,0,2025-11-17 00:00:00
435,2,삐삐에게 그레인프리랩 사료 04호을 급여해봤어요. 조금 아쉬웠어요. 먹기는 하지만 재구매는 고민됩니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 03월에 2개 주문했어요. 후기 번호는 435번입니다.,0,2026-03-16 00:00:00
436,3,삐삐에게 와일드포 덴탈껌 01호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 기대했던 것보다 기호성이 괜찮았어요. 2026년 06월에 1개 주문했어요. 후기 번호는 436번입니다.,0,2026-06-22 00:00:00
437,5,삐삐에게 냥푸드 사료 10호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 08월에 2개 주문했어요. 후기 번호는 437번입니다.,0,2026-08-01 00:00:00
438,2,모카에게 퍼피랩 트릿 04호을 급여해봤어요. 반응이 보통이고 특별한 장점은 못 느꼈어요. 첫 급여라 걱정했는데 적응이 빨랐어요. 2026년 03월에 1개 주문했어요. 후기 번호는 438번입니다.,0,2026-03-08 15:01:39
439,4,모카에게 멍푸드 사료 12호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 03월에 1개 주문했어요. 후기 번호는 439번입니다.,0,2026-03-08 15:01:39
440,5,모카에게 퍼피랩 사료 09호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 기대했던 것보다 기호성이 괜찮았어요. 2026년 03월에 1개 주문했어요. 후기 번호는 440번입니다.,0,2026-03-08 15:01:39
441,5,봄이에게 와일드포 수제간식 03호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2025년 07월에 1개 주문했어요. 후기 번호는 441번입니다.,0,2025-07-11 00:00:00
442,4,봄이에게 도그밀 사료 02호을 급여해봤어요. 잘 먹고 속도 편해 보여서 만족해요. 포장 상태도 괜찮고 급여하기 편했어요. 2025년 10월에 1개 주문했어요. 후기 번호는 442번입니다.,0,2025-10-19 00:00:00
443,3,봄이에게 그레인프리랩 수제간식 02호을 급여해봤어요. 기호성은 보통이고 가격 대비 괜찮은 편이에요. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 03월에 1개 주문했어요. 후기 번호는 443번입니다.,0,2026-03-08 20:08:18
444,5,까미에게 헬시포 덴탈껌 01호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 06월에 1개 주문했어요. 후기 번호는 444번입니다.,0,2026-06-03 09:48:00
445,4,까미에게 와일드포 사료 06호을 급여해봤어요. 꾸준히 먹이고 있어요. 다음에도 구매할 것 같아요. 다음 주문 때도 비슷한 제품을 비교해볼 생각이에요. 2026년 07월에 1개 주문했어요. 후기 번호는 445번입니다.,0,2026-07-10 00:00:00
446,5,까미에게 와일드포 사료 03호을 급여해봤어요. 정말 잘 먹어요. 다음에도 재구매할 예정입니다. 며칠 동안 상태를 지켜보니 특별한 문제는 없었어요. 2026년 07월에 1개 주문했어요. 후기 번호는 446번입니다.,0,2026-07-11 00:00:00
447,2,구름에게 멍푸드 덴탈껌 01호을 급여해봤어요. 반응이 보통이고 특별한 장점은 못 느꼈어요. 포장 상태도 괜찮고 급여하기 편했어요. 2025년 06월에 1개 주문했어요. 후기 번호는 447번입니다.,0,2025-06-15 18:56:52
448,5,구름에게 그레인프리랩 트릿 02호을 급여해봤어요. 밥 시간마다 기다릴 정도로 좋아해요. 아주 만족합니다. 첫 급여라 걱정했는데 적응이 빨랐어요. 2025년 10월에 1개 주문했어요. 후기 번호는 448번입니다.,0,2025-10-04 10:47:09
