purchase_id,rating,body,is_holdout,reviewed_at
428,2,망고에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 처음엔 먹다가 금방 남기더라고요. 알갱이가 단단해 오래 씹어요. 작은 아이 입에도 부담이 없어요. 나이가 있어 부드러운 쪽을 신경 쓰게 되네요. 곡물 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 게살·밀웜분말 들어간 게 마음에 들어서 골랐어요. 한 번 더 줘보고 결정하려 합니다.,0,2026-01-11 19:47:34
429,5,보리에게 주려고 물을 잘 안 마시는 편이라 신경 쓰였어요. 봉지 소리만 나도 달려옵니다. 알갱이가 단단해 오래 씹어요. 입이 작은 아이인데 알맞은 크기예요. 한창때라 그런지 급여량이 넉넉히 필요해요. 바로 재구매했습니다.,0,2026-08-02 01:34:28
430,3,라떼에게 주려고 소화가 편한 걸 고르고 싶었어요. 주면 먹기는 하는데 열광하진 않아요. 한 번에 먹기 딱 좋은 크기예요. 가격을 보고 재구매를 정하려고요.,0,2026-05-14 17:32:45
431,5,단추에게 주려고 물을 잘 안 마시는 편이라 신경 쓰였어요. 정신없이 먹어요. 가볍고 부스러기가 적어요. 덩치가 있어 양이 금방 줄어요. 양고기·동물성유지 들어간 게 마음에 들어서 골랐어요. 바로 재구매했습니다.,0,2026-07-23 11:57:12
432,4,나비에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 그릇을 비우는 걸 보니 마음이 놓여요. 보관이 편한 점이 좋아요. 다음에도 살 것 같아요.,0,2026-07-21 10:23:17
433,3,방울에게 주려고 수제라 믿음이 가서 골랐어요. 주면 먹기는 하는데 열광하진 않아요. 한창때라 그런지 급여량이 넉넉히 필요해요. 소르빈산칼륨·양고기 들어간 게 마음에 들어서 골랐어요. 무난해서 당분간은 이걸로 갑니다.,0,2026-08-08 18:41:52
434,1,아톰에게 주려고 살이 붙어서 고민하다 골랐어요. 냄새만 맡고 돌아서네요. 둘 다 먹일 수 있어 편해요. 한 번에 먹기 딱 좋은 크기예요. 소르빈산칼륨·닭가슴살 배합이라길래 믿고 샀어요. 재구매는 어려울 것 같아요.,0,2026-02-08 12:56:55
435,2,먼지에게 주려고 피부를 자꾸 긁어서 찾아봤어요. 처음엔 먹다가 금방 남기더라고요. 바삭해서 손에 묻지 않아요. 작은 아이 입에도 부담이 없어요. 재구매는 조금 더 고민해보려고요.,0,2026-07-25 16:49:09
436,4,뽀삐에게 주려고 털 상태가 계속 신경 쓰였어요. 잘 먹어서 다행이에요. 덩치가 있어 양이 금방 줄어요. 한창때라 그런지 급여량이 넉넉히 필요해요. 다음에도 살 것 같아요.,0,2026-08-25 23:59:59
437,3,코코에게 주려고 관절이 약해 보여 걱정이었어요. 그럭저럭 먹는 편이에요. 보관이 편한 점이 좋아요. 덩치가 있어 양이 금방 줄어요. 대두박·소고기 들어간 게 마음에 들어서 골랐어요. 가격을 보고 재구매를 정하려고요.,0,2026-02-19 15:16:46
438,5,순이에게 주려고 물을 잘 안 마시는 편이라 신경 쓰였어요. 봉지 소리만 나도 달려옵니다. 알갱이가 단단해 오래 씹어요. 작은 아이 입에도 부담이 없어요. 칠면조고기·닭지방 배합이라길래 믿고 샀어요. 바로 재구매했습니다.,0,2026-08-25 23:49:56
439,2,똘이에게 주려고 양치를 싫어해서 대신할 걸 찾았어요. 처음엔 먹다가 금방 남기더라고요. 한 번에 먹기 딱 좋은 크기예요. 아직 어려서 조금씩 나눠 급여하고 있어요. 보리 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 돼지고기·소르빈산칼륨 들어간 게 마음에 들어서 골랐어요. 재구매는 조금 더 고민해보려고요.,0,2026-07-13 02:53:24
440,3,망고에게 주려고 털 상태가 계속 신경 쓰였어요. 그럭저럭 먹는 편이에요. 아직 어려서 조금씩 나눠 급여하고 있어요. 옥수수전분·스피루리나 들어간 게 마음에 들어서 골랐어요. 가격을 보고 재구매를 정하려고요.,0,2026-07-24 00:47:43
441,1,나비에게 주려고 치석이 껴서 알아보다 샀어요. 거의 입도 안 댔어요. 알갱이가 단단해 오래 씹어요. 한 번에 먹기 딱 좋은 크기예요. 한창때라 그런지 급여량이 넉넉히 필요해요. 글루코사민·돼지고기 배합이라길래 믿고 샀어요. 다른 제품을 다시 찾아봐야겠어요.,0,2026-07-30 03:00:10
442,1,레오에게 주려고 신장 수치가 걱정돼서요. 냄새만 맡고 돌아서네요. 한 번에 먹기 딱 좋은 크기예요. 한창때라 그런지 급여량이 넉넉히 필요해요. 고구마·닭지방 배합이라길래 믿고 샀어요. 재구매는 어려울 것 같아요.,0,2026-06-22 16:46:58
443,2,토리에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 처음엔 먹다가 금방 남기더라고요. 알갱이가 단단해 오래 씹어요. 입이 작은 아이인데 알맞은 크기예요. 한창때라 그런지 급여량이 넉넉히 필요해요. 가금부산물분·게살 배합이라길래 믿고 샀어요. 한 번 더 줘보고 결정하려 합니다.,0,2026-08-25 23:59:59
444,5,아톰에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 봉지 소리만 나도 달려옵니다. 알갱이가 단단해 오래 씹어요. 가금부산물분·게살 들어간 게 마음에 들어서 골랐어요. 주변에도 추천하고 있어요.,0,2026-08-25 23:59:59
445,3,구름에게 주려고 살이 붙어서 고민하다 골랐어요. 주면 먹기는 하는데 열광하진 않아요. 보관이 편한 점이 좋아요. 작은 아이 입에도 부담이 없어요. 무난해서 당분간은 이걸로 갑니다.,0,2026-07-23 10:06:24
446,5,마루에게 주려고 관절이 약해 보여 걱정이었어요. 정신없이 먹어요. 보관이 편한 점이 좋아요. 바로 재구매했습니다.,0,2026-08-23 00:42:26
447,4,쿠키에게 주려고 훈련 보상용으로 샀어요. 그릇을 비우는 걸 보니 마음이 놓여요. 가볍고 부스러기가 적어요. 새우 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 다음에도 살 것 같아요.,0,2026-07-21 14:33:24
448,5,구름에게 주려고 먹던 사료가 안 맞는 것 같아 바꿔봤어요. 봉지 소리만 나도 달려옵니다. 입이 작은 아이인데 알맞은 크기예요. 어분·고구마 배합이라길래 믿고 샀어요. 주변에도 추천하고 있어요.,0,2026-07-01 17:12:51
449,4,쿠키에게 주려고 주식을 바꿔볼까 해서 골랐어요. 그릇을 비우는 걸 보니 마음이 놓여요. 덩치가 있어 양이 금방 줄어요. 귀리 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 떨어지면 다시 주문하려고요.,0,2026-01-07 16:13:12
450,5,방울에게 주려고 첨가물이 적은 걸 찾다가 샀어요. 정신없이 먹어요. 한 봉지로 같이 먹입니다. 작은 아이 입에도 부담이 없어요. 주변에도 추천하고 있어요.,0,2026-08-23 11:06:04
451,4,망고에게 주려고 털 상태가 계속 신경 쓰였어요. 그릇을 비우는 걸 보니 마음이 놓여요. 보관이 편한 점이 좋아요. 한창때라 그런지 급여량이 넉넉히 필요해요. 다음에도 살 것 같아요.,0,2026-08-18 03:44:02
452,3,망고에게 주려고 훈련 보상용으로 샀어요. 주면 먹기는 하는데 열광하진 않아요. 바삭해서 손에 묻지 않아요. 한 번에 먹기 딱 좋은 크기예요. 가격을 보고 재구매를 정하려고요.,0,2026-08-05 11:21:48
453,3,치즈에게 주려고 양치를 싫어해서 대신할 걸 찾았어요. 주면 먹기는 하는데 열광하진 않아요. 덩치가 있어 양이 금방 줄어요. 가격을 보고 재구매를 정하려고요.,1,2026-03-23 01:11:21
454,2,달이에게 주려고 살이 붙어서 고민하다 골랐어요. 처음엔 먹다가 금방 남기더라고요. 한 번에 먹기 딱 좋은 크기예요. 한창때라 그런지 급여량이 넉넉히 필요해요. 곡물이 들어간 걸 먹으면 긁어서 성분표부터 봤습니다. 한 번 더 줘보고 결정하려 합니다.,0,2025-11-25 00:53:45
455,4,감자에게 주려고 관절이 약해 보여 걱정이었어요. 그릇을 비우는 걸 보니 마음이 놓여요. 보관이 편한 점이 좋아요. 치즈분말·닭고기 들어간 게 마음에 들어서 골랐어요. 떨어지면 다시 주문하려고요.,0,2025-06-22 03:59:50
456,5,치즈에게 주려고 속이 자주 안 좋아서 찾아봤어요. 봉지 소리만 나도 달려옵니다. 보관이 편한 점이 좋아요. 한창때라 그런지 급여량이 넉넉히 필요해요. 바로 재구매했습니다.,0,2024-02-27 22:51:46
457,4,레오에게 주려고 피부를 자꾸 긁어서 찾아봤어요. 잘 먹어서 다행이에요. 한창때라 그런지 급여량이 넉넉히 필요해요. 가금부산물분·오리안심 들어간 게 마음에 들어서 골랐어요. 다음에도 살 것 같아요.,0,2026-08-22 03:35:42
458,4,콩이에게 주려고 속이 자주 안 좋아서 찾아봤어요. 잘 먹어서 다행이에요. 작은 아이 입에도 부담이 없어요. 치즈이 들어간 걸 먹으면 긁어서 성분표부터 봤습니다. 연어·오메가3 들어간 게 마음에 들어서 골랐어요. 다음에도 살 것 같아요.,0,2026-08-25 23:59:59
459,4,두부에게 주려고 피부를 자꾸 긁어서 찾아봤어요. 그릇을 비우는 걸 보니 마음이 놓여요. 한창때라 그런지 급여량이 넉넉히 필요해요. 어류 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 옥수수전분·계육분 배합이라길래 믿고 샀어요. 떨어지면 다시 주문하려고요.,0,2026-07-17 20:58:27
460,5,별이에게 주려고 소화가 편한 걸 고르고 싶었어요. 봉지 소리만 나도 달려옵니다. 부드러워서 잘 넘겨요. 작은 아이 입에도 부담이 없어요. 주변에도 추천하고 있어요.,0,2026-06-06 20:46:18
461,4,콩이에게 주려고 치석이 껴서 알아보다 샀어요. 잘 먹어서 다행이에요. 작은 아이 입에도 부담이 없어요. 연어·오메가3 들어간 게 마음에 들어서 골랐어요. 떨어지면 다시 주문하려고요.,0,2026-08-25 23:59:59
462,5,모카에게 주려고 주식을 바꿔볼까 해서 골랐어요. 정신없이 먹어요. 수분이 많아 물 대신 챙겨주기 좋아요. 한창때라 그런지 급여량이 넉넉히 필요해요. 옥수수·칠면조고기 배합이라길래 믿고 샀어요. 주변에도 추천하고 있어요.,0,2026-04-19 17:27:53
463,2,레오에게 주려고 소화가 편한 걸 고르고 싶었어요. 처음엔 먹다가 금방 남기더라고요. 한 번에 먹기 딱 좋은 크기예요. 호밀·가금부산물분 배합이라길래 믿고 샀어요. 재구매는 조금 더 고민해보려고요.,1,2025-10-08 08:17:02
464,3,구름에게 주려고 털 상태가 계속 신경 쓰였어요. 그럭저럭 먹는 편이에요. 바삭해서 손에 묻지 않아요. 한창때라 그런지 급여량이 넉넉히 필요해요. 동물성유지·양고기 들어간 게 마음에 들어서 골랐어요. 가격을 보고 재구매를 정하려고요.,0,2026-08-09 00:26:58
465,2,아톰에게 주려고 살이 붙어서 고민하다 골랐어요. 처음엔 먹다가 금방 남기더라고요. 수수 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 오리고기·병아리콩 들어간 게 마음에 들어서 골랐어요. 재구매는 조금 더 고민해보려고요.,0,2026-06-20 16:34:51
466,5,몽이에게 주려고 속이 자주 안 좋아서 찾아봤어요. 봉지 소리만 나도 달려옵니다. 수분이 많아 물 대신 챙겨주기 좋아요. 호밀 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 주변에도 추천하고 있어요.,0,2026-08-17 14:57:05
467,2,치즈에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 억지로 먹이는 느낌이라 아쉬워요. 아직 어려서 조금씩 나눠 급여하고 있어요. 한 번 더 줘보고 결정하려 합니다.,1,2026-02-20 06:25:08
468,4,감자에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 그릇을 비우는 걸 보니 마음이 놓여요. 바삭해서 손에 묻지 않아요. 한창때라 그런지 급여량이 넉넉히 필요해요. 돼지고기·스피루리나 들어간 게 마음에 들어서 골랐어요. 떨어지면 다시 주문하려고요.,0,2026-08-06 22:32:11
469,2,가을에게 주려고 신장 수치가 걱정돼서요. 처음엔 먹다가 금방 남기더라고요. 알갱이가 단단해 오래 씹어요. 치즈 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 닭고기·어분 들어간 게 마음에 들어서 골랐어요. 한 번 더 줘보고 결정하려 합니다.,0,2026-08-10 20:08:05
470,4,순이에게 주려고 체중 관리가 필요하다고 해서요. 그릇을 비우는 걸 보니 마음이 놓여요. 치즈 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 다음에도 살 것 같아요.,0,2026-08-19 16:21:21
471,3,설이에게 주려고 훈련 보상용으로 샀어요. 그럭저럭 먹는 편이에요. 입이 작은 아이인데 알맞은 크기예요. 한창때라 그런지 급여량이 넉넉히 필요해요. 소고기·연어 배합이라길래 믿고 샀어요. 무난해서 당분간은 이걸로 갑니다.,0,2026-02-23 12:01:47
472,3,순이에게 주려고 관절이 약해 보여 걱정이었어요. 주면 먹기는 하는데 열광하진 않아요. 작은 아이 입에도 부담이 없어요. 대구살·백미 들어간 게 마음에 들어서 골랐어요. 무난해서 당분간은 이걸로 갑니다.,1,2026-08-14 19:25:12
473,5,가을에게 주려고 주식을 바꿔볼까 해서 골랐어요. 봉지 소리만 나도 달려옵니다. 부드러워서 잘 넘겨요. 한 번에 먹기 딱 좋은 크기예요. 한창때라 그런지 급여량이 넉넉히 필요해요. 주변에도 추천하고 있어요.,0,2026-07-14 22:37:35
474,3,몽이에게 주려고 피부를 자꾸 긁어서 찾아봤어요. 그럭저럭 먹는 편이에요. 한 번에 먹기 딱 좋은 크기예요. 나이가 있어 부드러운 쪽을 신경 쓰게 되네요. 동물성유지·가금부산물분 배합이라길래 믿고 샀어요. 가격을 보고 재구매를 정하려고요.,0,2026-03-03 11:08:11
475,5,쿠키에게 주려고 피부를 자꾸 긁어서 찾아봤어요. 봉지 소리만 나도 달려옵니다. 입이 작은 아이인데 알맞은 크기예요. 나이가 있어 부드러운 쪽을 신경 쓰게 되네요. 새우 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 바로 재구매했습니다.,0,2026-07-05 04:51:10
476,4,망고에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 그릇을 비우는 걸 보니 마음이 놓여요. 입이 작은 아이인데 알맞은 크기예요. 아직 어려서 조금씩 나눠 급여하고 있어요. 다음에도 살 것 같아요.,0,2025-08-22 21:30:12
477,4,먼지에게 주려고 첨가물이 적은 걸 찾다가 샀어요. 그릇을 비우는 걸 보니 마음이 놓여요. 보관이 편한 점이 좋아요. 한 번에 먹기 딱 좋은 크기예요. 나이가 있어 부드러운 쪽을 신경 쓰게 되네요. 게살·새우 들어간 게 마음에 들어서 골랐어요. 다음에도 살 것 같아요.,0,2026-08-19 08:19:19
478,2,토리에게 주려고 털 상태가 계속 신경 쓰였어요. 처음엔 먹다가 금방 남기더라고요. 알갱이가 단단해 오래 씹어요. 나이가 있어 부드러운 쪽을 신경 쓰게 되네요. 오메가3·연어오일 들어간 게 마음에 들어서 골랐어요. 한 번 더 줘보고 결정하려 합니다.,0,2025-03-03 07:00:49
479,3,베리에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 주면 먹기는 하는데 열광하진 않아요. 알갱이가 단단해 오래 씹어요. 나이가 있어 부드러운 쪽을 신경 쓰게 되네요. 무난해서 당분간은 이걸로 갑니다.,0,2026-08-07 07:33:05
480,5,베리에게 주려고 치석이 껴서 알아보다 샀어요. 봉지 소리만 나도 달려옵니다. 알갱이가 단단해 오래 씹어요. 글루코사민·돼지고기 배합이라길래 믿고 샀어요. 바로 재구매했습니다.,1,2026-07-17 14:16:50
481,3,라떼에게 주려고 살이 붙어서 고민하다 골랐어요. 주면 먹기는 하는데 열광하진 않아요. 작은 아이 입에도 부담이 없어요. 치즈이 들어간 걸 먹으면 긁어서 성분표부터 봤습니다. 가격을 보고 재구매를 정하려고요.,0,2026-01-22 12:53:49
482,5,달이에게 주려고 첨가물이 적은 걸 찾다가 샀어요. 봉지 소리만 나도 달려옵니다. 바삭해서 손에 묻지 않아요. 견과류이 들어간 걸 먹으면 긁어서 성분표부터 봤습니다. 오메가3·가금부산물분 들어간 게 마음에 들어서 골랐어요. 주변에도 추천하고 있어요.,0,2026-03-29 15:18:57
483,5,설이에게 주려고 관절이 약해 보여 걱정이었어요. 봉지 소리만 나도 달려옵니다. 부드러워서 잘 넘겨요. 작은 아이 입에도 부담이 없어요. 아직 어려서 조금씩 나눠 급여하고 있어요. 바로 재구매했습니다.,0,2026-07-21 09:05:49
484,5,유리에게 주려고 피부를 자꾸 긁어서 찾아봤어요. 정신없이 먹어요. 신선한 느낌이 들어요. 작은 아이 입에도 부담이 없어요. 한창때라 그런지 급여량이 넉넉히 필요해요. 주변에도 추천하고 있어요.,0,2026-08-25 09:39:49
485,4,아톰에게 주려고 먹던 사료가 안 맞는 것 같아 바꿔봤어요. 그릇을 비우는 걸 보니 마음이 놓여요. 알갱이가 단단해 오래 씹어요. 작은 아이 입에도 부담이 없어요. 한창때라 그런지 급여량이 넉넉히 필요해요. 요거트 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 떨어지면 다시 주문하려고요.,0,2026-07-06 13:25:50
486,1,호두에게 주려고 소화가 편한 걸 고르고 싶었어요. 거의 입도 안 댔어요. 둘 다 먹일 수 있어 편해요. 작은 아이 입에도 부담이 없어요. 참치·연어오일 들어간 게 마음에 들어서 골랐어요. 재구매는 어려울 것 같아요.,0,2026-08-25 23:59:59
487,3,아톰에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 그럭저럭 먹는 편이에요. 한 번에 먹기 딱 좋은 크기예요. 한창때라 그런지 급여량이 넉넉히 필요해요. 소고기·닭지방 들어간 게 마음에 들어서 골랐어요. 무난해서 당분간은 이걸로 갑니다.,0,2026-06-16 20:05:45
488,3,밤비에게 주려고 물을 잘 안 마시는 편이라 신경 쓰였어요. 주면 먹기는 하는데 열광하진 않아요. 한 봉지로 같이 먹입니다. 한창때라 그런지 급여량이 넉넉히 필요해요. 밀웜분말·타우린 들어간 게 마음에 들어서 골랐어요. 무난해서 당분간은 이걸로 갑니다.,0,2025-12-26 01:46:37
489,5,베리에게 주려고 주식을 바꿔볼까 해서 골랐어요. 정신없이 먹어요. 한 번에 먹기 딱 좋은 크기예요. 나이가 있어 부드러운 쪽을 신경 쓰게 되네요. 소고기·호밀 배합이라길래 믿고 샀어요. 바로 재구매했습니다.,0,2026-05-27 17:57:57
490,4,먼지에게 주려고 양치를 싫어해서 대신할 걸 찾았어요. 잘 먹어서 다행이에요. 부드러워서 잘 넘겨요. 타우린·양고기 들어간 게 마음에 들어서 골랐어요. 떨어지면 다시 주문하려고요.,0,2026-05-28 18:57:58
491,4,슈슈에게 주려고 관절이 약해 보여 걱정이었어요. 그릇을 비우는 걸 보니 마음이 놓여요. 알갱이가 단단해 오래 씹어요. 작은 아이 입에도 부담이 없어요. 아직 어려서 조금씩 나눠 급여하고 있어요. 완두단백·감자전분 들어간 게 마음에 들어서 골랐어요. 다음에도 살 것 같아요.,0,2026-06-10 08:13:59
492,3,모카에게 주려고 관절이 약해 보여 걱정이었어요. 그럭저럭 먹는 편이에요. 부드러워서 잘 넘겨요. 가격을 보고 재구매를 정하려고요.,0,2026-08-09 03:26:13
493,3,레오에게 주려고 치석이 껴서 알아보다 샀어요. 그럭저럭 먹는 편이에요. 한창때라 그런지 급여량이 넉넉히 필요해요. 옥수수 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 무난해서 당분간은 이걸로 갑니다.,1,2026-06-17 18:21:09
494,4,치즈에게 주려고 신장 수치가 걱정돼서요. 그릇을 비우는 걸 보니 마음이 놓여요. 바삭해서 손에 묻지 않아요. 한 번에 먹기 딱 좋은 크기예요. 칠면조이 들어간 걸 먹으면 긁어서 성분표부터 봤습니다. 새우·착색료 배합이라길래 믿고 샀어요. 떨어지면 다시 주문하려고요.,0,2026-06-20 18:49:43
495,5,뽀삐에게 주려고 치석이 껴서 알아보다 샀어요. 정신없이 먹어요. 한 봉지로 같이 먹입니다. 한 번에 먹기 딱 좋은 크기예요. 오리고기·탈지분유 배합이라길래 믿고 샀어요. 주변에도 추천하고 있어요.,0,2026-05-21 01:54:54
496,5,아톰에게 주려고 체중 관리가 필요하다고 해서요. 정신없이 먹어요. 작은 아이 입에도 부담이 없어요. 연어·난황분말 들어간 게 마음에 들어서 골랐어요. 바로 재구매했습니다.,0,2026-08-25 23:59:59
497,4,떡볶이에게 주려고 먹던 사료가 안 맞는 것 같아 바꿔봤어요. 잘 먹어서 다행이에요. 옥수수전분·대구살 들어간 게 마음에 들어서 골랐어요. 다음에도 살 것 같아요.,0,2025-07-21 03:06:17
498,2,탄이에게 주려고 털 상태가 계속 신경 쓰였어요. 억지로 먹이는 느낌이라 아쉬워요. 덩치가 있어 양이 금방 줄어요. 현미·참치 들어간 게 마음에 들어서 골랐어요. 재구매는 조금 더 고민해보려고요.,0,2026-06-05 18:57:51
499,4,별이에게 주려고 양치를 싫어해서 대신할 걸 찾았어요. 잘 먹어서 다행이에요. 부드러워서 잘 넘겨요. 작은 아이 입에도 부담이 없어요. 다음에도 살 것 같아요.,0,2026-08-25 23:59:59
500,4,모카에게 주려고 신장 수치가 걱정돼서요. 잘 먹어서 다행이에요. 작은 아이 입에도 부담이 없어요. 연어 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 다음에도 살 것 같아요.,0,2026-07-23 05:19:34
501,5,감자에게 주려고 관절이 약해 보여 걱정이었어요. 봉지 소리만 나도 달려옵니다. 바삭해서 손에 묻지 않아요. 덩치가 있어 양이 금방 줄어요. 옥수수전분·탈지분유 배합이라길래 믿고 샀어요. 주변에도 추천하고 있어요.,0,2026-08-08 17:04:56
502,4,순이에게 주려고 체중 관리가 필요하다고 해서요. 그릇을 비우는 걸 보니 마음이 놓여요. 보관이 편한 점이 좋아요. 한창때라 그런지 급여량이 넉넉히 필요해요. 오리안심·연어 배합이라길래 믿고 샀어요. 떨어지면 다시 주문하려고요.,0,2026-08-16 08:54:25
503,3,감자에게 주려고 관절이 약해 보여 걱정이었어요. 주면 먹기는 하는데 열광하진 않아요. 가격을 보고 재구매를 정하려고요.,0,2026-08-25 23:59:59
504,4,단추에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 잘 먹어서 다행이에요. 수분이 많아 물 대신 챙겨주기 좋아요. 한 번에 먹기 딱 좋은 크기예요. 소고기·완두단백 배합이라길래 믿고 샀어요. 떨어지면 다시 주문하려고요.,0,2026-07-22 20:27:28
505,4,라떼에게 주려고 먹던 사료가 안 맞는 것 같아 바꿔봤어요. 그릇을 비우는 걸 보니 마음이 놓여요. 보관이 편한 점이 좋아요. 한 번에 먹기 딱 좋은 크기예요. 한창때라 그런지 급여량이 넉넉히 필요해요. 떨어지면 다시 주문하려고요.,0,2025-09-23 04:42:38
506,5,탄이에게 주려고 치석이 껴서 알아보다 샀어요. 봉지 소리만 나도 달려옵니다. 덩치가 있어 양이 금방 줄어요. 주변에도 추천하고 있어요.,0,2026-01-16 02:55:52
507,1,베리에게 주려고 관절이 약해 보여 걱정이었어요. 거의 입도 안 댔어요. 병아리콩·연어 들어간 게 마음에 들어서 골랐어요. 다른 제품을 다시 찾아봐야겠어요.,0,2026-05-13 12:05:06
508,5,몽이에게 주려고 털 상태가 계속 신경 쓰였어요. 봉지 소리만 나도 달려옵니다. 한 봉지로 같이 먹입니다. 나이가 있어 부드러운 쪽을 신경 쓰게 되네요. 바로 재구매했습니다.,0,2026-07-20 11:28:11
509,5,베리에게 주려고 체중 관리가 필요하다고 해서요. 봉지 소리만 나도 달려옵니다. 한 번에 먹기 딱 좋은 크기예요. 동물성유지·옥수수전분 들어간 게 마음에 들어서 골랐어요. 바로 재구매했습니다.,0,2025-09-05 19:35:55
510,3,별이에게 주려고 관절이 약해 보여 걱정이었어요. 주면 먹기는 하는데 열광하진 않아요. 덩치가 있어 양이 금방 줄어요. 한창때라 그런지 급여량이 넉넉히 필요해요. 동물성유지·게살 배합이라길래 믿고 샀어요. 가격을 보고 재구매를 정하려고요.,0,2025-04-25 13:37:41
511,3,쿠키에게 주려고 먹던 사료가 안 맞는 것 같아 바꿔봤어요. 주면 먹기는 하는데 열광하진 않아요. 알갱이가 단단해 오래 씹어요. 덩치가 있어 양이 금방 줄어요. 귀리 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 무난해서 당분간은 이걸로 갑니다.,0,2026-05-27 14:32:58
512,4,설이에게 주려고 주식을 바꿔볼까 해서 골랐어요. 잘 먹어서 다행이에요. 한창때라 그런지 급여량이 넉넉히 필요해요. 고구마 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 다음에도 살 것 같아요.,0,2026-06-12 23:59:21
513,2,떡볶이에게 주려고 체중 관리가 필요하다고 해서요. 억지로 먹이는 느낌이라 아쉬워요. 나이가 있어 부드러운 쪽을 신경 쓰게 되네요. 착색료·새우 들어간 게 마음에 들어서 골랐어요. 재구매는 조금 더 고민해보려고요.,0,2026-07-21 01:03:02
514,2,코코에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 처음엔 먹다가 금방 남기더라고요. 완두 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 동물성유지·닭가슴살 배합이라길래 믿고 샀어요. 한 번 더 줘보고 결정하려 합니다.,0,2025-06-15 15:02:16
515,5,감자에게 주려고 훈련 보상용으로 샀어요. 정신없이 먹어요. 가볍고 부스러기가 적어요. 덩치가 있어 양이 금방 줄어요. 주변에도 추천하고 있어요.,0,2025-06-06 05:22:21
516,5,까미에게 주려고 주식을 바꿔볼까 해서 골랐어요. 정신없이 먹어요. 첨가물이 들어간 걸 먹으면 긁어서 성분표부터 봤습니다. 양고기·수수 들어간 게 마음에 들어서 골랐어요. 주변에도 추천하고 있어요.,0,2026-07-02 19:21:05
517,4,순이에게 주려고 산책 뒤에 다리를 아껴주고 싶었어요. 그릇을 비우는 걸 보니 마음이 놓여요. 알갱이가 단단해 오래 씹어요. 한 번에 먹기 딱 좋은 크기예요. 병아리콩·동물성유지 배합이라길래 믿고 샀어요. 다음에도 살 것 같아요.,0,2025-06-15 20:54:58
518,3,별이에게 주려고 양치를 싫어해서 대신할 걸 찾았어요. 그럭저럭 먹는 편이에요. 보관이 편한 점이 좋아요. 돼지고기·소고기 들어간 게 마음에 들어서 골랐어요. 무난해서 당분간은 이걸로 갑니다.,0,2026-06-17 04:19:09
519,3,라떼에게 주려고 주식을 바꿔볼까 해서 골랐어요. 주면 먹기는 하는데 열광하진 않아요. 부드러워서 잘 넘겨요. 덩치가 있어 양이 금방 줄어요. 무난해서 당분간은 이걸로 갑니다.,0,2026-03-15 07:27:11
520,5,코코에게 주려고 피부를 자꾸 긁어서 찾아봤어요. 봉지 소리만 나도 달려옵니다. 큰 아이라 한 봉지가 며칠 못 갑니다. 곤충단백이 들어간 걸 먹으면 긁어서 성분표부터 봤습니다. 주변에도 추천하고 있어요.,0,2024-08-06 23:10:11
521,3,베리에게 주려고 물을 잘 안 마시는 편이라 신경 쓰였어요. 주면 먹기는 하는데 열광하진 않아요. 한창때라 그런지 급여량이 넉넉히 필요해요. 가격을 보고 재구매를 정하려고요.,0,2026-02-26 19:16:42
522,5,뽀삐에게 주려고 양치를 싫어해서 대신할 걸 찾았어요. 정신없이 먹어요. 한창때라 그런지 급여량이 넉넉히 필요해요. 고구마이 들어간 걸 먹으면 긁어서 성분표부터 봤습니다. 주변에도 추천하고 있어요.,0,2026-08-20 11:45:23
523,2,쿠키에게 주려고 신장 수치가 걱정돼서요. 처음엔 먹다가 금방 남기더라고요. 귀리 알레르기가 있어 원료를 하나하나 확인하고 샀어요. 재구매는 조금 더 고민해보려고요.,0,2025-09-04 16:40:52
524,4,레오에게 주려고 주식을 바꿔볼까 해서 골랐어요. 잘 먹어서 다행이에요. 다음에도 살 것 같아요.,0,2026-06-02 07:12:47
